id;nombre;marca;presentacion;nombre_1;nombre_2;nombre_3;Clasificaci�n
7,79E+12;Jugo en Polvo Naranja Bc 9.7 Gr;BC;9.7 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Jugo en Polvo Limonada Bc 9.3 Gr;BC;9.3 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Jugo en Polvo Nararanja Dulce Bc 9.5 Gr;BC;9.5 gr;Jugo;Jugo   en;Jugo   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Medallones de Carne Light sin TACC Paty 4 Un 320 Gr;PATY;320.0 gr;Medallones;Medallones   de;Medallones   de   Carne;Productos a base de carne
7,79E+12;Hamburguesas de Carne Clasicas sin TACC Paty 4 Un 320 Gr;PATY;320.0 gr;Hamburguesas;Hamburguesas   de;Hamburguesas   de   Carne;Productos a base de carne
7,79E+12;Hamburguesas de Carne Clasicas sin TACC Paty 12 Un 960 Gr;PATY;960.0 gr;Hamburguesas;Hamburguesas   de;Hamburguesas   de   Carne;Productos a base de carne
7,79E+12;Hamburguesas de Carne Finitas Paty 2 Un 110 Gr;PATY;110.0 gr;Hamburguesas;Hamburguesas   de;Hamburguesas   de   Carne;Productos a base de carne
7,79E+12;Hamburguesas de Carne Vacuna Paty Express 4 Un 276 Gr;PATY;276.0 gr;Hamburguesas;Hamburguesas   de;Hamburguesas   de   Carne;Productos a base de carne
7,79E+12;Medallon de Carne Tipo Milanesa Paty 2 Un 200 Gr;PATY;180.0 gr;Medallon;Medallon   de;Medallon   de   Carne;Productos a base de carne
7,79E+12;Vino Blanco New Age 750 Ml;NEW AGE;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   New;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Borgon~a Suter 750 Ml;SUTER;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Borgon~a;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Dulce Natural Suter 750 Ml;SUTER;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Dulce;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Yerba Mate con Hierbas Serranas Cbse 500 Gr;CBSE;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Hierbas Serranas Cbse 1 Kg;CBSE;1.0 kg;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Yerba Mate con Palo Naranja Calidad Certificada Cbse 500 Gr;CBSE;500.0 gr;Yerba;Yerba   Mate;Yerba   Mate   con;Yerba mate
7,79E+12;Leche Entera Reducida en Lactosa La Serenisima 750 Ml;LA SEREN�SIMA;750.0 ml;Leche;Leche   Entera;Leche   Entera   Reducida;Lácteos y derivados
7,79E+12;Leche Descremada Ultra Reducida en Lactosa La Serenisima 750 Ml;LA SEREN�SIMA;750.0 ml;Leche;Leche   Descremada;Leche   Descremada   Ultra;Lácteos y derivados
7,79E+12;Crema de Leche Light Fortificada con Vitamina A La Serenisima 200 Cc;LA SEREN�SIMA;200.0 cc;Crema;Crema   de;Crema   de   Leche;Lácteos y derivados
7,79E+12;Dulce de Leche Repostero La Serenisima 400 Gr;LA SEREN�SIMA;400.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Dulce de Leche Colonial La Serenisima 250 Gr;LA SEREN�SIMA;250.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Leche Descremada Fortificada con Calcio y Hierro La Serenisima 1 Lt;LA SEREN�SIMA;1.0 lt;Leche;Leche   Descremada;Leche   Descremada   Fortificada;Lácteos y derivados
7,79E+12;Leche Entera UAT Larga Vida La Serenisima 200 Cc;LA SEREN�SIMA;200.0 cc;Leche;Leche   Entera;Leche   Entera   UAT;Lácteos y derivados
7,79E+12;Queso Untable con Vitamina A y D La Serenisima Cremon 200 Gr;LA SEREN�SIMA;200.0 gr;Queso;Queso   Untable;Queso   Untable   con;Lácteos y derivados
7,79E+12;Leche Entera UAT Larga Vida en Botella La Serenisima 1 Lt;LA SEREN�SIMA;1.0 lt;Leche;Leche   Entera;Leche   Entera   UAT;Lácteos y derivados
7,79E+12;Leche Descremada UAT Larga Vida La Serenisima 1 Lt;LA SEREN�SIMA;1.0 lt;Leche;Leche   Descremada;Leche   Descremada   UAT;Lácteos y derivados
7,79E+12;Manteca Untable La Serenisima Light 200 Gr;LA SEREN�SIMA;200.0 gr;Manteca;Manteca   Untable;Manteca   Untable   La;Lácteos y derivados
7,79E+12;Dulce de Leche Colonial con Calcio La Serenisima 400 Gr;LA SEREN�SIMA;400.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Leche Parcialmente Descremada La Serenisima 1 Lt;LA SEREN�SIMA;1.0 lt;Leche;Leche   Parcialmente;Leche   Parcialmente   Descremada;Lácteos y derivados
7,79E+12;Dulce de Leche Fuente de Calcio La Serenisima 400 Gr;LA SEREN�SIMA;400.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Leche Descremada con Calcio La Serenisima 1 Lt;LA SEREN�SIMA;1.0 lt;Leche;Leche   Descremada;Leche   Descremada   con;Lácteos y derivados
7,79E+12;Queso Untable Port Salut La Serenisima Light 200 Gr;LA SEREN�SIMA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Port;Lácteos y derivados
7,79E+12;Dulce de Leche Casanto 400 Gr;CASANTO;400.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Queso Untable Clasico Finlandia 200 Gr;FINLANDIA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Clasico;Lácteos y derivados
7,79E+12;Queso Untable Finlandia Light 200 Gr;FINLANDIA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Finlandia;Lácteos y derivados
7,79E+12;Queso Untable Finlandia Light 300 Gr;FINLANDIA;300.0 gr;Queso;Queso   Untable;Queso   Untable   Finlandia;Lácteos y derivados
7,79E+12;Queso Untable Finlandia 300 Gr;FINLANDIA;300.0 gr;Queso;Queso   Untable;Queso   Untable   Finlandia;Lácteos y derivados
7,79E+12;Queso Untable Gruyere Finlandia Light 200 Gr;FINLANDIA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Gruyere;Lácteos y derivados
7,79E+12;Queso Untable Cheddar Finlandia Light 200 Gr;FINLANDIA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Cheddar;Lácteos y derivados
7,79E+12;Leche Entera Ultra Fitoesteroles y Omega La Serenisima Serecol 750 Ml;LA SEREN�SIMA;750.0 ml;Leche;Leche   Entera;Leche   Entera   Ultra;Lácteos y derivados
7,79E+12;Queso Untable Jamon y Parmesano Finlandia Light 200 Gr;FINLANDIA;200.0 gr;Queso;Queso   Untable;Queso   Untable   Jamon;Lácteos y derivados
7,79E+12;Dulce de Leche Fuente de Calcio Ser 400 Gr;SER;400.0 gr;Dulce;Dulce   de;Dulce   de   Leche;Almacen no incluidos en otra categoría
7,79E+12;Leche en Polvo Descremada Fortificada La Serenisima 200 Gr;LA SEREN�SIMA;200.0 gr;Leche;Leche   en;Leche   en   Polvo;Almacen no incluidos en otra categoría
7,79E+12;Vino Tinto Etiqueta Negra Santa Ana 750 Cc;SANTA ANA;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Etiqueta;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Seleccion Especial Santa Ana 700 Cc;SANTA ANA;700.0 cc;Vino;Vino   Tinto;Vino   Tinto   Seleccion;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Seleccion Especial Santa Ana 700 Ml;SANTA ANA;700.0 ml;Vino;Vino   Blanco;Vino   Blanco   Seleccion;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Rosado Seleccion Especial Santa Ana 700 Ml;SANTA ANA;700.0 ml;Vino;Vino   Rosado;Vino   Rosado   Seleccion;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Toalla Femenina con Gel Buenas Noches Nosotras 8 Un;NOSOTRAS;8.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   con;Perfumería e higiene personal
7,79E+12;Toalla Femenina Natural Plus con Gel Nosotras 16 Un;NOSOTRAS;16.0 un;Toalla;Toalla   Femenina;Toalla   Femenina   Natural;Perfumería e higiene personal
7,79E+12;Agua Mineral sin Gas Kin 500 Cc;KIN;500.0 cc;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Coca Cola Sabor Original en Lata 354 Cc;COCA COLA;354.0 cc;Coca;Coca   Cola;Coca   Cola   Sabor;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Manzana Cepita 200 Ml;CEPITA;200.0 ml;Jugo;Jugo   Listo;Jugo   Listo   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Multifruta Cepita 200 Ml;CEPITA;200.0 ml;Jugo;Jugo   Listo;Jugo   Listo   Multifruta;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola Sabor Original 2.25 Lt;COCA COLA;2.25 lt;Coca;Coca   Cola;Coca   Cola   Sabor;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Sprite 2.25 Lt;SPRITE;2.25 lt;Gaseosa;Gaseosa   Sprite;Gaseosa   Sprite   2.25;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja Fanta 2.25 Lt;FANTA;2.25 lt;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   Fanta;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola Light Sabor Liviano 1.5 Lt;COCA COLA;1.5 lt;Coca;Coca   Cola;Coca   Cola   Light;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola Light Sabor Liviano 2 Lt;COCA COLA;2.0 lt;Coca;Coca   Cola;Coca   Cola   Light;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja con Vitamina C Fanta Zero 1.5 Lt;FANTA;1.5 lt;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   con;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja Fanta Zero 600 Cc;FANTA;600.0 cc;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   Fanta;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja Zero Fanta 2.25 Lt;FANTA;2.25 lt;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   Zero;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pomelo sin Gas Aquarius 2.25 Lt;AQUARIUS;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pera sin Gas Aquarius 2.25 Lt;AQUARIUS;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Pera;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Manzana sin Gas Aquarius 2.25 Lt;AQUARIUS;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Naranja Aquarius 2.25 Lt;AQUARIUS;2.25 lt;Agua;Agua   Saborizada;Agua   Saborizada   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Agua Mineral sin Gas Bonaqua 500 Cc;BONAQUA;500.0 cc;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Agua Mineral sin Gas Bonaqua 1.5 Lt;BONAQUA;1.5 lt;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Bebida Isotonica Mountain Blast Powearde 995 Ml;POWERADE;995.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Mountain;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Manzana Powearde 995 Ml;POWERADE;995.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Frutas Tropicales Powearde 995 Ml;POWERADE;995.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Frutas;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola 3 Lt;COCA COLA;3.0 lt;Coca;Coca   Cola;Coca   Cola   3;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Tonica Schweppes 1.5 Lt;SCHWEPPES;1.5 lt;Gaseosa;Gaseosa   Tonica;Gaseosa   Tonica   Schweppes;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja Crush 2.25 Lt;CRUSH;2.25 lt;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   Crush;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola Sabor Original 600 Cc;COCA COLA;600.0 cc;Coca;Coca   Cola;Coca   Cola   Sabor;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola Light Sabor Liviano 600 Cc;COCA COLA;600.0 cc;Coca;Coca   Cola;Coca   Cola   Light;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Lima Limon Crush 2.25 Lt;CRUSH;2.25 lt;Gaseosa;Gaseosa   Lima;Gaseosa   Lima   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Sprite 600 Cc;SPRITE;600.0 cc;Gaseosa;Gaseosa   Sprite;Gaseosa   Sprite   600;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pera sin Gas Aquarius 600 Cc;AQUARIUS;600.0 cc;Agua;Agua   Saborizada;Agua   Saborizada   Pera;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Manzana sin Gas Aquarius 600 Cc;AQUARIUS;600.0 cc;Agua;Agua   Saborizada;Agua   Saborizada   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pomelo sin Gas Aquarius 600 Cc;AQUARIUS;600.0 cc;Agua;Agua   Saborizada;Agua   Saborizada   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Agua Mineral sin Gas en Bidon Kin 6 Lt;KIN;6.0 lt;Agua;Agua   Mineral;Agua   Mineral   sin;Agua
7,79E+12;Jugo Listo Naranja Tentacion Cepita 1 Lt;CEPITA;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Manzana Cepita 1 Lt;CEPITA;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Pomelo Zero Powerade 500 Ml;POWERADE;500.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Pomelo Schweppes Zero 1.5 Lt;SCHWEPPES;1.5 lt;Gaseosa;Gaseosa   Pomelo;Gaseosa   Pomelo   Schweppes;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Naranja Fanta Splash 600 Cc;FANTA;600.0 cc;Gaseosa;Gaseosa   Naranja;Gaseosa   Naranja   Fanta;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Lima Limon Sprite 3 Lt;SPRITE;3.0 lt;Gaseosa;Gaseosa   Lima;Gaseosa   Lima   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Lima Limon Sprite Zero 2.25 Lt;SPRITE;2.25 lt;Gaseosa;Gaseosa   Lima;Gaseosa   Lima   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Gaseosa Lima Limon Sprite Zero 1.5 Lt;SPRITE;1.5 lt;Gaseosa;Gaseosa   Lima;Gaseosa   Lima   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Concentrado Naranja Carioca 1.5 Lt;CARIOCA;1.5 lt;Jugo;Jugo   Concentrado;Jugo   Concentrado   Naranja;Almacen no incluidos en otra categoría
7,79E+12;Jugo Listo Naranja 1 Lt;CEPITA;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Manzana Cepita 1 Lt;CEPITA;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Multifruta Cepita 1 Lt;CEPITA;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Multifruta;Bebidas sin alcohol (no agua)
7,79E+12;Coca Cola sin Azucar 1.5 Lt;COCA COLA;1.5 lt;Coca;Coca   Cola;Coca   Cola   sin;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Manzana Powerade 500 Ml;POWERADE;500.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Mountain Blast Powerade 500 Ml;POWERADE;500.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Mountain;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pera sin Gas Aquarius 1.5 Lt;AQUARIUS;1.5 lt;Agua;Agua   Saborizada;Agua   Saborizada   Pera;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Manzana sin Gas Aquarius 1.5 Lt;AQUARIUS;1.5 lt;Agua;Agua   Saborizada;Agua   Saborizada   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt;AQUARIUS;1.5 lt;Agua;Agua   Saborizada;Agua   Saborizada   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Bebida Isotonica Frutas Tropicales Powerade 500 Ml;POWERADE;500.0 ml;Bebida;Bebida   Isotonica;Bebida   Isotonica   Frutas;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Naranja Cepita 200 Ml;CEPITA;200.0 ml;Jugo;Jugo   Listo;Jugo   Listo   Naranja;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Naranja Tentacion Cepita 1.50 Lt;CEPITA;1.5 lt;Jugo;Jugo   Naranja;Jugo   Naranja   Tentacion;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Listo Manzana Multi Ades 1 L t;ADES;1.0 lt;Jugo;Jugo   Listo;Jugo   Listo   Manzana;Bebidas sin alcohol (no agua)
7,79E+12;Jugo de Soja Naranja Ades 1 Lt;ADES;1.0 lt;Jugo;Jugo   de;Jugo   de   Soja;Bebidas sin alcohol (no agua)
7,79E+12;Jugo de Soja Natural Ades 1 Lt;ADES;1.0 lt;Jugo;Jugo   de;Jugo   de   Soja;Bebidas sin alcohol (no agua)
7,79E+12;Jugo Sabor Soja Tropic Ades 1 Lt;ADES;1.0 lt;Jugo;Jugo   Sabor;Jugo   Sabor   Soja;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Americano Gancia 950 Cc;GANCIA;950.0 cc;Aperitivo;Aperitivo   Americano;Aperitivo   Americano   Gancia;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Aperitivo Americano Gancia 450 Cc;GANCIA;450.0 cc;Aperitivo;Aperitivo   Americano;Aperitivo   Americano   Gancia;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Aperitivo Vodka Dr Lemon 1 Lt;DR LEMON;1.0 lt;Aperitivo;Aperitivo   Vodka;Aperitivo   Vodka   Dr;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Aperitivo Amargo Pomelo Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Limon Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Limon Terma Light 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Limon;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Serrano Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Serrano;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Serrano Terma Light 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Serrano;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Cuyano Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Cuyano;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Cuyano Terma Light 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Cuyano;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Patagonico Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Patagonico;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Amargo Pomelo Rosado Terma 1.35 Lt;TERMA;1.35 lt;Aperitivo;Aperitivo   Amargo;Aperitivo   Amargo   Pomelo;Bebidas sin alcohol (no agua)
7,79E+12;Amargo Manzana Cero Terma 1.35 Lt;TERMA;1.35 lt;Amargo;Amargo   Manzana;Amargo   Manzana   Cero;Bebidas sin alcohol (no agua)
7,79E+12;Aperitivo Vodka Dr Lemon 473 Cc;DR LEMON;473.0 cc;Aperitivo;Aperitivo   Vodka;Aperitivo   Vodka   Dr;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Alfajor Chocolate Jorgito 6 Un;JORGITO;155.0 gr;Alfajor;Alfajor   Chocolate;Alfajor   Chocolate   Jorgito;Golosinas
7,79E+12;Alfajor de Chocolate con Mousse Mini Jorgito 6 Un;JORGITO;6.0 un;Alfajor;Alfajor   de;Alfajor   de   Chocolate;Golosinas
7,79E+12;Vino Blanco Semillon Chardonnay Castel 750 Ml;CASTEL;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Semillon;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Espumante Extra Brut Chandon 750 Ml;CHANDON;750.0 ml;Vino;Vino   Espumante;Vino   Espumante   Extra;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Espumante Demi Sec Chandon 750 Ml;CHANDON;750.0 ml;Vino;Vino   Espumante;Vino   Espumante   Demi;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Malbec Pinot Noir Valmont 750 Ml;VALMONT;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Blanco Chardonnay Latitud 33 750 Ml;LATITUD 33;750.0 ml;Vino;Vino   Blanco;Vino   Blanco   Chardonnay;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Latitud 33 750 Ml;LATITUD 33;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Latitud 33 750 Cc;LATITUD 33;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Sal Gruesa en Paquete Celusal 1 Kg;CELUSAL;1.0 kg;Sal;Sal   Gruesa;Sal   Gruesa   en;Almacen no incluidos en otra categoría
7,79E+12;Bocaditos de Cereales Rellenos con Frutilla Granix 180 Gr;GRANIX;180.0 gr;Bocaditos;Bocaditos   de;Bocaditos   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Bocaditos de Cereales Rellenos con Avellana Granix 180 Gr;GRANIX;180.0 gr;Bocaditos;Bocaditos   de;Bocaditos   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Aritos de Cereales Frutales Granix 130 Gr;GRANIX;130.0 gr;Aritos;Aritos   de;Aritos   de   Cereales;Almacen no incluidos en otra categoría
7,79E+12;Arroz Largo Fino 00000 en Bolsa Molinos Ala 1 Kg;MOLINOS ALA;1.0 kg;Arroz;Arroz   Largo;Arroz   Largo   Fino;Almacen no incluidos en otra categoría
7,79E+12;Detergente Liquido Ropa Fina Oscura Doypack Woolite 450 Cc;WOOLITE;450.0 cc;Detergente;Detergente   Liquido;Detergente   Liquido   Ropa;Limpieza del hogar
7,79E+12;Jabon Liquido Ropa de Bebe en Doypack Woolite 450 Cc;WOOLITE;450.0 cc;Jabon;Jabon   Liquido;Jabon   Liquido   Ropa;Limpieza del hogar
7,79E+12;Quita Sarro Desinfectante en Gel Harpic 500 Ml;HARPIC;500.0 ml;Quita;Quita   Sarro;Quita   Sarro   Desinfectante;Limpieza del hogar
7,79E+12;Limpiador para Inodoros Original Harpic 500 Ml;HARPIC;500.0 ml;Limpiador;Limpiador   para;Limpiador   para   Inodoros;Limpieza del hogar
7,79E+12;Limpiador Liquido Lavanda Procenex 900 Cc;PROCENEX;900.0 cc;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Lavanda;Limpieza del hogar
7,79E+12;Limpiador Liquido Original Procenex 900 Cc;PROCENEX;900.0 cc;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Original;Limpieza del hogar
7,79E+12;Limpiador Pisos Lavanda Procenex 1.8 Lt;PROCENEX;1.8 lt;Limpiador;Limpiador   Pisos;Limpiador   Pisos   Lavanda;Limpieza del hogar
7,79E+12;Limpiador Liquido Pisos Marina Procenex 1.8 Lt;PROCENEX;1.8 lt;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Pisos;Limpieza del hogar
7,79E+12;Limpiador Liquido Pisos Limon Procenex 1.8 Lt;PROCENEX;1.8 lt;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Pisos;Limpieza del hogar
7,79E+12;Vodka Skyy 750 Cc;SKYY;750.0 cc;Vodka;Vodka   Skyy;Vodka   Skyy   750;"Bebidas ""blancas"""
7,79E+12;Licor de Chocolate Premium Bols 700 Cc;BOLS;700.0 cc;Licor;Licor   de;Licor   de   Chocolate;"Bebidas ""blancas"""
7,79E+12;Vino Tinto Malbec Seleccion Los Arboles 750 Cc;LOS �RBOLES;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Cabernet Sauvignon Los Arboles 750 Ml;LOS �RBOLES;750.0 ml;Vino;Vino   Tinto;Vino   Tinto   Cabernet;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Vino Tinto Malbec Seleccion San Telmo 750 Cc;SAN TELMO;750.0 cc;Vino;Vino   Tinto;Vino   Tinto   Malbec;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Whisky White Horse 750 Cc;WHITE HORSE;750.0 cc;Whisky;Whisky   White;Whisky   White   Horse;"Bebidas ""blancas"""
7,79E+12;Vodka Smirnoff 750 Cc;SMIRNOFF;750.0 cc;Vodka;Vodka   Smirnoff;Vodka   Smirnoff   750;"Bebidas ""blancas"""
7,79E+12;Vino Espumante Navarro Correas 750 Cc;NAVARRO CORREAS;750.0 cc;Vino;Vino   Espumante;Vino   Espumante   Navarro;"Bebidas alcohólicas (no bebidas ""blancas"")"
7,79E+12;Whisky JyB 750 Cc;J&B;750.0 cc;Whisky;Whisky   JyB;Whisky   JyB   750;"Bebidas ""blancas"""
7,79E+12;Limpiador Liquido Pisos Plastificados Cif 750 Cc;CIF;750.0 cc;Limpiador;Limpiador   Liquido;Limpiador   Liquido   Pisos;Limpieza del hogar
